player_id,canonical_name,display_name,record_source,record_source_url,photo_url
lp_player_221684,Cerasus,Cerasus,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221684,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/4/47/TES.C_Cerasus_2022_Split_1.png/revision/latest?cb=20220209225144
lp_player_221689,XinMo,XinMo,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221689,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/ed/MAX_XinMo_2022_Split_1.png/revision/latest?cb=20220209225053
lp_player_221694,Brave,Brave,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221694,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e9/EDG.Y_Brave_2022_Split_1.png/revision/latest?cb=20220209224949
lp_player_221710,Xiaguang,Xiaguang,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221710,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3c/MAX_Xiaguang_2022_Split_1.png/revision/latest?cb=20220209225051
lp_player_221712,luguo,luguo,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221712,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/4/47/RWS_luguo_2018_Summer.png/revision/latest?cb=20180819025520
lp_player_221714,Tangwa,Tangwa,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221714,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/c4/RYL_Tangwa_2022_Split_2.png/revision/latest?cb=20220720155352
lp_player_221740,Ink,Ink,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221740,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/2/22/MSC_Ink_2017_Summer.png/revision/latest?cb=20180126000949
lp_player_221753,Sabaneti,Sabaneti,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221753,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/f/f2/Sabaneti_2025_Split_1.png/revision/latest?cb=20250325221901
lp_player_221760,XiaoYao,XiaoYao,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221760,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/9/9d/RW_XiaoYao_2019_Split_1.png/revision/latest?cb=20190126100428
lp_player_221765,M1anhua,M1anhua,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221765,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/1/1a/GLZ_M1anhua_China_Streamer_Cup_2020.png/revision/latest?cb=20211201083903
lp_player_221770,Hxin,Hxin,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221770,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/d/de/MSC_Hxin_2017_Summer.png/revision/latest?cb=20180126005846
